"Fecha","Clave_producto","Precio_promedio","Desviacion"
2013-12-27,10201,60,0
2013-12-27,30201,60,0
2013-12-30,10201,60,0
2013-12-30,30201,60,0
2013-12-31,10201,43.8461538461538,12.3011475543695
2014-01-02,10201,49.7916666666667,8.36453720987237
2014-01-03,10201,60,0
2014-01-04,10201,60.3296703296703,0.341551158069007
2014-01-06,10201,60.5534079348932,0.550521081999013
2014-01-06,30201,63.1475409836066,2.46813873977476
2014-01-07,10201,60,0
2014-01-07,30201,63.8938053097345,2.30439793379934
2014-01-08,10201,60,0
2014-01-08,30201,61.6858237547893,1.54977228702757
2014-01-09,10201,60,0
2014-01-09,30201,60,0
2014-01-09,50201,60,0
2014-01-10,10201,73.218018018018,0.897057669612723
2014-01-11,10201,72.3490838958534,0.51894838335121
2014-01-11,50201,72,0
2014-01-12,10201,72,0
2014-01-12,30201,72,0
2014-01-12,50201,72,0
2014-01-13,10201,72.1000694927033,0.395718807618364
2014-01-13,30201,75.2792792792793,0.79711524600543
2014-01-14,10201,72.4468468468469,0.762246286505315
2014-01-14,30201,74.0271186440678,1.16915996384137
2014-01-15,10201,72.9514963880289,0.892901219416294
2014-01-15,30201,74.8848920863309,1.49059196987124
2014-01-16,10201,74.1925601750547,1.10902241882838
2014-01-16,30201,71.7394957983193,0.200493153973458
2014-01-17,10201,51.9860038610039,1.00794949457087
2014-01-17,30201,59.1818181818182,3.98064077635367
2014-01-17,50201,50,0
2014-01-18,10201,52.1465428276574,1.87923136484793
2014-01-18,30201,65,0
2014-01-18,50201,50,0
2014-01-19,10201,50,0
2014-01-19,30201,50,0
2014-01-19,50201,50,0
2014-01-20,10201,52.3465703971119,1.22021450817261
2014-01-20,30201,50.9249329758713,0.94460470081966
2014-01-21,10201,50.7723250201126,0.499725708959992
2014-01-21,30201,56.2453531598513,4.77366200962194
2014-01-21,50201,50,0
2014-01-22,10201,50.9904601571268,0.673265310968015
2014-01-22,30201,60.702479338843,3.93885077671182
2014-01-23,10201,51.140642303433,0.741620841105411
2014-01-23,30201,50,0
2014-01-24,10201,36.3396111786148,1.14957965168528
2014-01-24,30201,35,0
2014-01-25,10201,36.1515151515151,0.945274602705999
2014-01-25,30201,35,0
2014-01-26,10201,35,0
2014-01-27,10201,36.5535035306898,1.25869453140659
2014-01-27,30201,35,0
2014-01-28,10201,36.1142857142857,1.02484019136594
2014-01-28,30201,40,0
2014-01-29,10201,37.0061940812113,1.54438309916213
2014-01-29,30201,35,0
2014-01-30,10201,36.4774044032445,1.17464382431153
2014-01-30,30201,35,0
2014-01-31,10201,40,0
2014-01-31,30201,40,0
2014-02-01,10201,40.9866017052375,0.998257911766569
2014-02-02,10201,40,0
2014-02-03,10201,40.8434318952981,0.822144955437481
2014-02-03,30201,40,0
2014-02-04,10201,40,0
2014-02-04,30201,40,0
2014-02-05,10201,40,0
2014-02-05,30201,40,0
2014-02-06,10201,40,0
2014-02-06,30201,40,0
2014-02-07,10201,43.4717948717949,0.380308128045102
2014-02-07,30201,43,0
2014-02-08,10201,43.1926514399206,0.188428099963772
2014-02-09,10201,43,0
2014-02-10,10201,43.5207687538748,0.417525464506171
2014-02-11,10201,43.3844522968198,0.329683008528565
2014-02-12,10201,43.2361359570662,0.220034316866028
2014-02-13,10201,43,0
2014-02-14,10201,56.9902475618905,0.8005465557042
2014-02-14,30201,56,0
2014-02-15,10201,56,0
2014-02-16,10201,56,0
2014-02-17,10201,56.7150153217569,0.625170844177756
2014-02-17,30201,56,0
2014-02-18,10201,56,0
2014-02-18,30201,56,0
2014-02-19,10201,56,0
2014-02-19,30201,56,0
2014-02-20,10201,56.695652173913,0.625998469689252
2014-02-20,30201,56,0
2014-02-21,10201,66.1982665222102,0.195260765363911
2014-02-21,30201,66,0
2014-02-22,10201,66.4948096885813,0.434143277053653
2014-02-23,10201,66,0
2014-02-24,10201,66.3400236127509,0.323573347522381
2014-02-24,30201,66,0
2014-02-25,10201,66,0
2014-02-25,30201,65.9522292993631,0.0535248486313901
2014-02-26,10201,66.1415094339623,0.146443985472023
2014-02-26,30201,66,0
2014-02-27,10201,65.375,0.606768039156657
2014-02-27,30201,66,0
2014-02-28,10201,81.9214437367304,1.42609008782591
2014-02-28,30201,80,0
2014-03-01,10201,82.9283489096573,2.60864383431225
2014-03-02,10201,78.8823529411765,2.0470766300947
2014-03-03,10201,85.9577922077922,3.49117370537066
2014-03-03,30201,80,0
2014-03-04,10201,84.6753246753247,3.91998951658953
2014-03-04,30201,80.9164420485175,0.989020535901215
2014-03-05,10201,84.028230184582,1.56968949100867
2014-03-05,30201,79.7310924369748,0.260942274595746
2014-03-06,10201,82.3590096286107,3.43201536735882
2014-03-06,30201,80,0
2014-03-07,10201,100.151041666667,1.10100637492501
2014-03-07,30201,99.2307692307692,1.04601594850082
2014-03-08,10201,97.7272727272727,1.78159431725833
2014-03-08,30201,100,0
2014-03-08,70301,126.451169188446,4.03217330683077
2014-03-09,10201,98.8744588744589,1.18588411149179
2014-03-09,70301,120,0
2014-03-10,10201,100,0
2014-03-10,30201,99.2660550458716,0.81270342545477
2014-03-10,61301,82.2935779816514,1.52775642285718
2014-03-10,70301,120,0
2014-03-11,10201,92.26,3.95128769613148
2014-03-11,30201,100,0
2014-03-11,61301,82.4753694581281,1.61722608420409
2014-03-11,70301,123.279279279279,2.46658127565501
2014-03-12,10201,99.9244712990937,0.505448924438902
2014-03-12,30201,99.3905191873589,0.743710390011495
2014-03-12,61301,85,0
2014-03-13,10201,101.299894403379,1.38937484801228
2014-03-13,70301,120,0
2014-03-14,10201,112.912972085386,2.56628202000953
2014-03-14,30201,115,0
2014-03-15,10201,112.387633769322,2.9538103520871
2014-03-16,10201,107.469135802469,4.16334175551668
2014-03-17,10201,109.926174496644,2.34356198795687
2014-03-17,30201,113.133333333333,2.13328777729137
2014-03-17,61301,85,0
2014-03-18,10201,112.178640776699,3.09148861983451
2014-03-18,30201,113.640776699029,1.53849209527801
2014-03-19,10201,113.681003584229,2.95108714268736
2014-03-19,30201,115,0
2014-03-20,10201,111.77896138482,2.59748849607857
2014-03-20,30201,115,0
2014-03-21,10201,112.611336032389,2.49443299448937
2014-03-21,30201,100,0
2014-03-21,61301,85,0
2014-03-22,10201,110.078651685393,3.00312515358093
2014-03-22,61301,82.1044546850999,1.35107725134386
2014-03-23,10201,108.857605177994,4.21069055594334
2014-03-24,10201,111.530497592295,2.44493154288772
2014-03-24,61301,83.3142201834862,1.36905817629689
2014-03-25,10201,108.426829268293,2.34111305280156
2014-03-25,30201,117,0
2014-03-25,61301,82.2761760242792,1.37737363758862
2014-03-26,10201,113.347695990425,2.16356459704962
2014-03-26,30201,103.4,3.84666088965482
2014-03-27,10201,114.049330514447,1.75289574692447
2014-03-27,80201,100,0
2014-03-28,10201,110.907602339181,1.41088814606986
2014-03-28,61301,81.8882175226586,1.36055839059221
2014-03-29,10201,113.216031280547,0.976179827368438
2014-03-29,30201,115,0
2014-03-29,61301,82.7509293680297,1.58672362408642
2014-03-29,80201,90,0
2014-03-30,10201,106.450549450549,5.02916902138352
2014-03-30,80201,115,0
2014-03-31,10201,109.163669064748,2.64362112977294
2014-03-31,30201,100,0
2014-03-31,61301,83.3059210526316,1.58405813829911
2014-03-31,80201,109.258373205742,5.02232590569501
2014-04-01,10201,109.449830890643,2.745281611548
2014-04-01,30201,100,0
2014-04-01,61301,81.852886405959,1.39939919382048
2014-04-01,80201,90.3048780487805,0.425904590096008
2014-04-02,10201,107.400234741784,3.76058017108404
2014-04-02,61301,83.0286738351254,1.46448185929408
2014-04-02,80201,104.2,4.27658181261624
2014-04-03,10201,113.170347003155,1.02196099596256
2014-04-03,61301,82.5970873786408,1.7651008891293
2014-04-03,80201,91.2698412698413,1.36292686823554
2014-04-04,10201,103.160465116279,0.245721878933916
2014-04-04,61301,81.131621187801,0.965344386749538
2014-04-04,80201,94.7197452229299,3.11597018420071
2014-04-05,10201,103.298429319372,0.340196468104689
2014-04-05,61301,81.1184210526316,0.946040054760788
2014-04-05,80201,93.4108910891089,2.8058289239938
2014-04-06,10201,102.042253521127,1.7085023992962
2014-04-06,30201,103,0
2014-04-06,61301,80,0
2014-04-06,80201,102.876712328767,0.167189818783083
2014-04-07,10201,102.231638418079,1.05619447407345
2014-04-07,61301,81.2622309197652,1.05137164989958
2014-04-07,80201,93.1568047337278,2.47429366503964
2014-04-08,10201,102.89566395664,0.207569212520787
2014-04-08,61301,80.6878306878307,0.649445822574188
2014-04-08,80201,94.7666666666667,3.70325142287599
2014-04-09,10201,103.091275167785,0.2628882622108
2014-04-09,30201,100,0
2014-04-09,61301,80.6197771587744,0.601820234410536
2014-04-09,80201,94.42,3.57284761096804
2014-04-10,10201,102.201424211597,0.470885370074426
2014-04-10,61301,81.5364583333333,1.23449748093749
2014-04-10,80201,90.3939393939394,0.493228466461091
2014-04-11,10201,105.906387665198,0.184654989588701
2014-04-11,61301,80,0
2014-04-11,80201,106,0
2014-04-11,90301,130.670926517572,8.52234881902173
2014-04-12,10201,105.914960629921,0.226447176377112
2014-04-12,30201,100,0
2014-04-12,61301,80,0
2014-04-12,80201,106,0
2014-04-12,90301,139.529147982063,0.500646042160189
2014-04-13,10201,106,0
2014-04-13,90301,140,0
2014-04-14,10201,105.817699115044,0.135621051468475
2014-04-14,30201,105.142857142857,0.928963810346208
2014-04-14,61301,80,0
2014-04-14,90301,133.555555555556,3.88348656923276
2014-04-15,10201,106.017456359102,0.374896074594813
2014-04-15,30201,106,0
2014-04-15,61301,80.3179190751445,0.315960875612679
2014-04-15,90301,134.766839378238,3.98882627753675
2014-04-16,10201,105.961240310078,0.291791512418798
2014-04-16,61301,80,0
2014-04-16,70301,140,0
2014-04-16,90301,136.666666666667,2.77838289221209
2014-04-17,10201,105.838565022422,0.208853180073109
2014-04-17,30201,100,0
2014-04-17,61301,80.5131578947368,0.514708529760251
2014-04-17,70301,140,0
2014-04-17,90301,140,0
2014-04-19,10201,105.79600886918,0.149741544102186
2014-04-19,30201,106,0
2014-04-19,61301,80.7868020304569,0.875588734877083
2014-04-19,70301,140,0
2014-04-19,80201,106,0
2014-04-19,90301,139.289719626168,0.530847610448931
2014-04-20,10201,106,0
2014-04-20,70301,140,0
2014-04-20,90301,140,0
2014-04-21,10201,105.848351648352,0.112105076571006
2014-04-21,30201,100,0
2014-04-21,61301,80.2962962962963,0.327065052283572
2014-04-21,70301,140,0
2014-04-21,80201,110,0
2014-04-21,90301,139.50495049505,0.378322752413281
2014-04-22,10201,106.076549210207,0.182713815749868
2014-04-22,61301,80,0
2014-04-22,70301,140,0
2014-04-22,90301,140,0
2014-04-23,10201,105.667823070252,0.209929698832232
2014-04-23,61301,80.5952380952381,0.741580241040317
2014-04-23,70301,140,0
2014-04-23,80201,106,0
2014-04-23,90301,140,0
2014-04-24,10201,97.8469251336898,7.72161715343729
2014-04-24,61301,80,0
2014-04-24,70301,140,0
2014-04-24,80201,106,0
2014-04-24,90301,140,0
2014-04-25,10201,105.838072669826,0.0924514214638016
2014-04-25,61301,80,0
2014-04-25,70301,140,0
2014-04-25,80201,105.736842105263,0.274224236471232
2014-04-25,90301,140,0
2014-04-26,10201,105.675912408759,0.186974092313172
2014-04-26,30201,106,0
2014-04-26,61301,85,0
2014-04-26,70301,140,0
2014-04-26,80201,105.912280701754,0.0892449656349538
2014-04-26,90301,140,0
2014-04-27,10201,103.825597749648,2.20905661212079
2014-04-27,80201,104.705882352941,1.0327945285132
2014-04-27,90301,140,0
2014-04-28,10201,102.578707916288,3.29738876413043
2014-04-28,61301,80,0
2014-04-28,70301,140,0
2014-04-28,80201,91.3079545454545,12.8617094287801
2014-04-28,90301,140,0
2014-04-29,10201,103.739517819706,2.17851211329388
2014-04-29,61301,80.1275045537341,0.13333545122902
2014-04-29,80201,102.30701754386,3.58832122854636
2014-04-29,90301,140,0
2014-04-30,10201,106.14479638009,0.320927815798134
2014-04-30,30201,106,0
2014-04-30,61301,80,0
2014-04-30,80201,105.625,0.289568895670729
2014-04-30,90301,140,0
2014-05-01,10201,102.204159343878,3.62643569820164
2014-05-01,80201,98.0633284241532,7.50105689904461
2014-05-01,101001,80,0
2014-05-02,10201,95.0268542199488,2.35090784020519
2014-05-02,80201,94.0138888888889,2.50614990670909
2014-05-02,101001,80.2588996763754,0.271521922336925
2014-05-03,10201,97.3747723132969,1.49378458221647
2014-05-03,61301,80,0
2014-05-03,80201,86.7577132486388,9.54618303497576
2014-05-03,90301,140,0
2014-05-03,101001,80,0
2014-05-04,10201,99.1718426501035,2.38592965392429
2014-05-04,80201,70.1603773584906,29.5536436809021
2014-05-04,101001,80,0
2014-05-05,10201,90.7400733048259,6.43092888050389
2014-05-05,80201,92.2618556701031,5.02215085007468
2014-05-05,90301,140,0
2014-05-05,101001,80.2351485148515,0.243700706333022
2014-05-06,10201,92.5806028833552,4.75584302529224
2014-05-06,70301,140,0
2014-05-06,80201,84.3333333333333,14.480212389518
2014-05-06,90301,140,0
2014-05-06,101001,80,0
2014-05-07,10201,89.0120350109409,6.42954457528465
2014-05-07,70301,140,0
2014-05-07,80201,84.758064516129,10.7051308393761
2014-05-07,90301,140,0
2014-05-08,10201,95,0
2014-05-08,80201,95,0
2014-05-09,10201,83.6750123946455,3.41730288858607
2014-05-09,70301,132.436974789916,2.95650730888178
2014-05-09,80201,68.6037914691943,7.98075915585631
2014-05-09,90301,125,0
2014-05-10,10201,85.8419611747138,3.52297256121308
2014-05-10,70301,132.795698924731,3.89994902160236
2014-05-10,80201,75.9497816593886,3.08948417288975
2014-05-10,90301,125,0
2014-05-10,101001,80,0
2014-05-11,10201,86.0810611643331,3.69469997350235
2014-05-11,80201,80.4918032786885,1.08627104680237
2014-05-12,10201,82.0539070227498,1.87726214813457
2014-05-12,30201,76.5,0
2014-05-12,70301,130.671641791045,3.69617398409368
2014-05-12,80201,85.2872340425532,3.83195728553249
2014-05-12,101001,80,0
2014-05-13,10201,82.9003259098316,2.13505377827964
2014-05-13,70301,131.800847457627,2.9193378914434
2014-05-13,80201,86.2576452599388,3.52051543669015
2014-05-13,90301,125,0
2014-05-13,101001,76.309963099631,1.36720854738484
2014-05-14,10201,80.8663761801017,2.02448434455924
2014-05-14,70301,130.271903323263,2.15386481033794
2014-05-14,80201,82.095067264574,2.65396511744512
2014-05-15,10201,80.3497983870968,2.95774176701412
2014-05-15,70301,140,0
2014-05-15,80201,76.5,0
2014-05-15,90301,130,0
2014-05-16,10201,68.9452054794521,4.18178770217507
2014-05-16,70301,131.891891891892,4.76732591910646
2014-05-16,80201,72.5242718446602,7.06325535525825
2014-05-16,90301,120,0
2014-05-17,10201,64.2591006423983,2.53880219477615
2014-05-17,70301,126.407766990291,3.68877969266887
2014-05-17,80201,69.6978851963746,5.69517013594618
2014-05-17,90301,125.714285714286,3.86044727388464
2014-05-18,10201,60,0
2014-05-18,80201,95.6923076923077,3.46775207246988
2014-05-18,90301,140,0
2014-05-19,10201,61.2947658402204,1.2859262939462
2014-05-19,70301,124.565656565657,2.46554824687509
2014-05-19,80201,67.1251548946716,3.2296079713786
2014-05-19,90301,126.468144044321,2.97113810053824
2014-05-19,101001,70,0
2014-05-20,10201,65.8757763975155,4.50197345409699
2014-05-20,70301,127.809523809524,3.95947753803662
2014-05-20,80201,68.0089988751406,3.92628917324309
2014-05-20,90301,126.783018867925,2.58158794900642
2014-05-20,101001,70,0
2014-05-21,10201,71.7307692307692,5.50901519094784
2014-05-21,70301,134.027777777778,2.88565514608353
2014-05-21,80201,70.8701298701299,5.17620488587337
2014-05-21,90301,122.710280373832,1.44175376154626
2014-05-22,10201,72.2067039106145,4.95575817083583
2014-05-22,70301,131.521739130435,5.19908593395898
2014-05-22,80201,61.5577889447236,3.18677616672549
2014-05-22,90301,123.496957403651,1.79725207099191
2014-05-23,10201,60.0995024875622,0.433870427965623
2014-05-23,70301,110.588235294118,11.0103132018667
2014-05-23,80201,65.6,5.18597493245002
2014-05-23,90301,104.325192802057,4.42480747862287
2014-05-24,10201,64.9140049140049,4.7070677146673
2014-05-24,70301,100,0
2014-05-24,80201,66.25,6.07669890082189
2014-05-24,90301,106.803892215569,4.19260256325855
2014-05-25,10201,60,0
2014-05-25,90301,120,0
2014-05-26,10201,79.2857142857143,13.5196649776491
2014-05-26,80201,90,0
2014-05-26,90301,110.972222222222,3.54588806801703
2014-05-27,10201,78.1417624521073,4.32291262942632
2014-05-27,80201,60,0
2014-05-27,90301,106.950886766712,3.94315627265969
2014-05-28,90301,99.1666666666667,0.980864367487884
2014-05-30,90301,120,0
2014-05-31,10201,1,0
2014-05-31,80201,90,0
2014-10-02,111401,170,0
2014-10-03,111401,170,0
2014-10-04,10201,119.444444444444,14.7823688335686
2014-10-04,111401,170,0
2014-10-05,10201,113.443579766537,12.9092567471175
2014-10-06,10201,98.4044233807267,12.2274205650543
2014-10-06,111401,170,0
2014-10-07,10201,107.007575757576,13.2239646001369
2014-10-07,80201,70,0
2014-10-08,10201,114.051094890511,16.1902387793304
2014-10-08,80201,70,0
2014-10-08,111401,160,0
2014-10-09,10201,135,0
2014-10-09,111401,170,0
2014-10-10,10201,126,0
2014-10-10,80201,70,0
2014-10-10,111401,160,0
2014-10-11,10201,132.172413793103,3.91260090762353
2014-10-11,80201,126,0
2014-10-11,111401,165.929487179487,1.88566108372496
2014-10-12,10201,132.404494382022,4.94595074265399
2014-10-12,111401,170.729166666667,2.27675754679951
2014-10-13,10201,113.549915397631,7.14298258175028
2014-10-13,80201,69.6057692307692,2.79930189431063
2014-10-13,111401,160,0
2014-10-14,10201,126,0
2014-10-14,80201,126,0
2014-10-14,130201,66.5116279069767,2.28556769662428
2014-10-14,140201,90,0
2014-10-14,150201,62.6865671641791,2.14216624514161
2014-10-15,10201,126.47577092511,0.505491790669808
2014-10-15,80201,126,0
2014-10-15,111401,155.833333333333,4.91046375823991
2014-10-15,130201,84.0645161290323,4.95303823737462
2014-10-15,140201,90,0
2014-10-15,150201,71.1594202898551,7.07602284692573
2014-10-15,160202,231,0
2014-10-16,10201,126,0
2014-10-16,80201,60,0
2014-10-16,130201,60,0
2014-10-16,140201,90,0
2014-10-16,160202,231,0
2014-10-16,170201,69.2307692307692,0.905151392945464
2014-10-17,10201,105.842490842491,0.578932924360396
2014-10-17,80201,101.489361702128,1.64292204214957
2014-10-17,111401,160,0
2014-10-17,130201,52.0253164556962,2.20686061507141
2014-10-17,140201,90,0
2014-10-17,160202,205,0
2014-10-17,170201,70,0
2014-10-18,10201,106.348039215686,0.723969968483111
2014-10-18,80201,104.444444444444,3.49188533919283
2014-10-18,111401,225.454545454545,29.8106127352465
2014-10-18,130201,50,0
2014-10-18,140201,90,0
2014-10-18,140203,130,0
2014-10-18,160202,205,0
2014-10-18,170201,50,0
2014-10-19,10201,110,0
2014-10-19,80201,100,0
2014-10-19,111401,160,0
2014-10-19,140201,90,0
2014-10-20,10201,107.186567164179,0.736704933509648
2014-10-20,80201,100,0
2014-10-20,130201,55.5555555555556,4.28112120602462
2014-10-20,140201,88.3216783216783,1.93632939498065
2014-10-20,140203,130,0
2014-10-20,150201,90,0
2014-10-20,160202,205,0
2014-10-20,170201,67.2990353697749,2.05756188409999
2014-10-21,10201,106.213662790698,0.673244893860248
2014-10-21,80201,102,2.26274169979695
2014-10-21,130201,50,0
2014-10-21,160202,205,0
2014-10-21,170201,60.15625,4.48297900226074
2014-10-22,0,NA,NA
2014-10-22,10201,106.798493408663,0.73862946337289
2014-10-22,10204,180,0
2014-10-22,130201,50,0
2014-10-22,140201,87.0517928286853,3.16798317063187
2014-10-22,140203,90,0
2014-10-22,160202,205,0
2014-10-22,170201,67.9322033898305,1.46342888377069
2014-10-23,10201,105.48465266559,1.29653127278188
2014-10-23,80201,100,0
2014-10-23,130201,50,0
2014-10-23,160202,205,0
2014-10-23,170201,61.6666666666667,5.13325517016009
2014-10-24,10201,77.1443965517241,1.5447507967448
2014-10-24,160202,190,0
2014-10-24,170201,40,0
2014-10-25,10201,75.1769331585845,0.707382102677067
2014-10-25,80201,60,0
2014-10-25,130201,40,0
2014-10-25,160202,190,0
2014-10-25,170201,40,0
2014-10-26,160202,190,0
2014-10-27,10201,74.6440677966102,0.367342416748714
2014-10-27,130201,40,0
2014-10-27,160202,190,0
2014-10-27,170201,40,0
2014-10-27,190301,111.844660194175,1.82059514453132
2014-10-28,10201,73.3783783783784,1.76293808862984
2014-10-28,130201,40,0
2014-10-28,170201,40,0
2014-10-28,190301,110,0
2014-10-29,10201,75.280612244898,0.297847646529371
2014-10-29,101001,80,0
2014-10-29,160202,190,0
2014-10-29,170201,40,0
2014-10-29,190301,110,0
2014-10-30,10201,75,0
2014-10-30,61301,80,0
2014-10-30,101001,78.1384383561644,1.74609106724391
2014-10-30,120301,110,0
2014-10-30,130201,40,0
2014-10-30,160202,190,0
2014-10-30,170201,40,0
2014-10-30,190301,110,0
2014-10-30,210401,263.04347826087,5.56061287284695
2014-10-31,10201,80,0
2014-10-31,61301,80,0
2014-10-31,101001,80,0
2014-10-31,120301,115,0
2014-10-31,130201,45,0
2014-10-31,140201,65,0
2014-10-31,160202,190,0
2014-10-31,170201,45,0
2014-10-31,190301,115,0
2014-10-31,200202,100,0
2014-10-31,210401,260,0
2014-11-01,10201,80,0
2014-11-01,61301,69.1580864197531,5.77345465964812
2014-11-01,120301,115,0
2014-11-01,140201,60,0
